date 2 2,content
 2014-08-11 16:23,　　据了解，2013年4月20日四川省雅安市芦山县发生7.0级地震，天全县作为重灾区之一，90%以上房屋成为危房
 2014-08-11 16:23,该县仁义中学始建于上世纪五十年代初期，是一所农村完全初级中学
 2014-08-11 16:23,地震造成部分校舍有不同程度损伤，校舍损坏约4000㎡、设备200台（件、套）
 2014-08-11 16:23,为确保受灾地区孩子在坚固、有安全保障的校舍中学习，由全国台企联带头捐款并牵头，汇集了成都、福州、徐州、汕头、昆明等地台商捐款共计561.5412万元，用于援建仁义中学重建项目，项目捐款将通过四川省慈善总会及成都市慈善总会定向拨款
 2014-08-11 16:23,该项目预计于2015年2月完成主体工程建设
 2014-08-11 16:23,（中国台湾网成都市台协通讯员、雅安市台办联合报道）
 2014-08-05 09:09,8月2日7时37分，昆山市中荣金属制品厂发生特别重大爆炸事故，已造成70余人死亡，约200人受伤
 2014-08-05 09:09,同胞遇难牵动着全国人民的心，事故发生后，明基友达公益基金会位于昆山的志工同仁第一时间赶往现场，协助参与救援
 2014-08-05 09:09,基金会成为首先到达救援现场的公益组织之一
 2014-08-05 09:09,当日下午，基金会及时向有关部门了解当前救援救助工作的需求，基金会骨干们随即讨论救援工作，着手准备提供救援所需物资，并制定次日前往昆山现场参与救助救援的方案
 2014-08-05 09:09,   8月3日上午9点，在明基友达公益基金会王黎明理事长的带领下，40余名志工先到达集团辅讯昆山公司，分配救援小组执行救援方案
 2014-08-05 09:09,     与昆山当地爱心联盟组织见面，详细了解情况
 2014-08-05 09:09,救援小组兵分四路，第一救援小组（医疗志工）前往昆山当地救治伤员的医院协助参与救治伤员，为伤员家属提供引导、安抚等工作
 2014-08-05 09:09,为确认伤亡者的身份，家属被安排在会展中心进行DNA采样鉴定
 2014-08-05 09:09,第二救援小组（后勤志工）准备了约200人份的食物和饮用水提供给远道而来的家属，并引导家属完成相关的登记采样等事宜
 2014-08-05 09:09,    第三救援小组由基金会的8名（心理志工）组成，她们都是具有国家心理咨询师证书的专业人员
 2014-08-05 09:09,遭受亲人伤亡的灾难，家属们无比悲痛，不适当的沟通方式可能会给家属造成二次伤害
 2014-08-05 09:09,由心理志工提供专业的心理干预给与家属安慰与关心，帮助家属们度过悲哀反应
 2014-08-05 09:09,"    第四救援小组（维保志工）在中荣爆炸现场的家属接待点，等待着家属的到来，并维护现场秩序，配合政府将家属有条不紊的分批送往会展中心

    王黎明理事长在事故发生后立刻向基金会的志工号召“做能做的，做比说重要”"
 2014-08-05 09:09,明基友达公益基金会如此迅速且专业的救援行动，受到了社会媒体的认可和关注
 2014-08-05 09:09,    在经历了一整天的救援后，基金会总结经验，明确当下最重要的是安抚和尊重家属，不拍照、不评论，始终陪伴和帮助，为家属祈祷
 2014-08-05 09:09,同时，基金会秘书处详细安排了下一步的救援工作
 2014-08-05 09:09,根据现场实际需求，自8月4日开始，明基友达公益基金会将在昆山会展中心设立明基医院医疗服务台
 2014-08-05 09:09,接下来的几天，基金会志工们将一直坚守这里，“做能做的”，尽我们最大的心力
 2014-08-05 09:09," 
        明基友达公益基金会志工们受到关注，多家媒体先后进行救援报道（以下是部分媒体的场采访报道）"
 2014-08-05 08:55,台海网(微博)8月3日讯 据中新网报道，3日清晨，昆山市台协会会长李邦欣从外地赶回，和协会几位骨干商议如何协助政府做好救助工作
 2014-08-05 08:55,“昨天协会已经召开紧急会议，号召台商以及企业员工赶去献血，同时也呼吁了台企加强自觉安检，提高对粉尘作业危险性认识，重视对作业人员安全教育培训”
 2014-08-05 08:55,“现在第一要务就是救治伤者，做好家属的心理疏导，协会也已召集了相关专业人士，积极参与心理疏导工作，哪里有需要，协会都当尽心尽力配合
 2014-08-05 08:55,”李邦欣说
 2014-08-05 08:55,昆山中荣金属制品有限公司创办于1998年，是一家台资企业，系美国通用汽车指定供应商
 2014-08-05 08:55,“公司收入不错，但人员流动性非常强，平日里管理还是挺规范的
 2014-08-05 08:55,”与该公司有业务往来的台干们回忆说，“最近企业订单多，公司连轴转”
 2014-08-05 08:55,“看着寻找失联家人的亲属，甭提心里多难过了”，这两天在医院、献血站和家属联系点都能看到台商太太们投身救助工作的忙碌身影，“虽然现在很多台商太太都带孩子回台过暑假，但我们还是尽全力聚集人手，参与献血、筹集捐款，参与亲属安抚工作，希望能尽自己一份力吧
 2014-08-05 08:55,”昆山台协妇幼慈善委员会会长艾和媛说
 2014-08-05 08:55,“大家从新闻里看到消息，都很悲痛，人在台湾心系昆山，69人不幸遇难，100余名伤者还在医院进行救治
 2014-08-05 08:55,这对每家企业都是警示，任何细节都不可掉以轻心
 2014-08-05 08:55,”2日发生的昆山中荣金属制品有限公司爆炸事故牵动着两岸的台商，3日，身处台湾的星谊精密陶瓷科技(昆山)有限公司董事长蔡国桢在电话中如是说
 2014-08-05 08:55,在昆山慧聚妈祖庙，台商台干们纷纷赶来为伤员们祈福，台商陈先生说，希望能得到妈祖庇佑，让伤员们度过难关
 2014-08-05 08:55,
 2014-08-05 08:51,“最近，我们台商将到慧聚寺，在妈祖面前给事故受难者祈福
 2014-08-05 08:51,发生这样的事故，我们着急、心痛，正在商量各种表达方式
 2014-08-05 08:51,”8月3日下午，昆山台协会荣誉会长孙德聪对记者说
 2014-08-05 08:51,中荣金属公司特大事故发生后，很多台商积极行动起来，用不同的方式给受难者家庭送去关心和温暖，共同承担这份伤痛
 2014-08-05 08:51,　　台协会妇慈会会长官宜君说，8月1日下午，她刚为一位昆山患病学生举行了募捐活动，得知需要献血的消息后，立即赶到百盛献血屋
 2014-08-05 08:51,因为献血者太多，她没挤进去，最后只能遗憾地留下资料，希望下次能够完成这一心愿
 2014-08-05 08:51,她说，很多妇慈会姐妹当天都去了献血现场，或献血或留下资料
 2014-08-05 08:51,一位前不久刚献过血的台商太太，因为自己是O型血，不顾医护人员嘱咐，坚持来到现场
 2014-08-05 08:51,她说，在这样的时刻，救人第一，只要需要，随时可以再次献血
 2014-08-05 08:51,因为是暑假，很多台商太太在台湾，她们得知事故后，纷纷通过微信表达关心和祈祷
 2014-08-05 08:51,她们表示，将尽力提供尽可能的服务
 2014-08-05 08:51,官宜君说，希望有一个平台，能够迅速知晓政府需要什么样的服务，以及服务的具体要求，这样会更理性、更具效率
 2014-08-05 08:51,　　“两岸同心，对伤者我们感同身受，愿意提供必要的支持和帮助，我们在很多方面都做好了准备
 2014-08-05 08:51,”昆山台协会会长李邦欣说，8月2日一大早得知事故发生后，昆山台协会主要骨干立即前往现场，了解情况，提供力所能及的支援；协会发动台商，前往血站献血；做好准备，在需要的时候，对受难者提供尽可能的心灵抚慰
 2014-08-05 08:51,李邦欣说，这一事故也敲响了安全生产警钟
 2014-08-05 08:51,台协会已发出呼吁，希望所有企业开展自检自查，一定要规范化、制度化生产
 2014-08-05 08:51,孙德聪说，南宝树脂已将8月定为企业安全生产月，对每一个环节、每一个流程进行检查，让安全两字植根在每一个员工心中
 2014-08-05 08:51,
 2014-08-04 10:48,2014年8月3日16时30分，云南省昭通市鲁甸县发生6.5级地震，造成重大人员伤亡和财产损失；截至4日8时40分，震灾已造成381人死亡、3人失踪，1801人受伤
 2014-08-04 10:48,两岸同胞血脉相连、心心相通，云南鲁甸同胞遭受的不幸，我们台商也感同身受
 2014-08-04 10:48,地震发生后，我会密切关注灾情发展，为表达我会对遇难乡亲的深切哀悼和对受灾同胞的诚挚慰问，2014年8月4日10时，我会捐款人民币200万元用于震区抗震救灾，款项将通过云南省台办送往灾区
 2014-08-04 10:48,
 2014-08-02 09:39,高雄的灾情牵动着大陆台商的心
 2014-08-02 09:39,昨天，全国台企联台商在郭山辉会长带动下将先期捐1000万新台币！会长郭山辉带头认捐200万
 2014-08-02 09:39,款项将于近日透过海基会送往灾区
 2014-08-02 09:39,　　此外，上海台协和北京台协已经各捐出500万新台币
 2014-08-02 09:39,
 2014-08-01 10:56,超强台风“威马逊”18日在海南文昌登陆，给海南全省造成巨大损失
 2014-08-01 10:56,超强台风登陆及过境后，海南严重的灾情引起国内外媒体的关注，特别是中央电视台、人民日报、人民网、新华网等中央媒体，及时对海南灾情及灾后恢复等情况进行广泛、深入的报道，第一时间将海南的灾情发布出去，引起外界对海南灾情的关注，得到社会各界爱心帮助
 2014-08-01 10:56,　　超强台风登陆及过境当天，中央电视台通过卫星电话联系前往文昌翁田登陆点的记者，将登陆受灾情况第一时间向外界发布
 2014-08-01 10:56,　　20日中午，央视新闻频道刊播《航拍台风过境后的海口城市一片狼藉》，报道超强台风“威马逊”过境海口后，通过专业航拍设备视频呈现了海口街道被“威马逊”摧毁的景象，让外界更直观地认识到此次超强台风“威马逊”的破坏力
 2014-08-01 10:56,　　人民日报关注被台风严重破坏的海南灾区，其官方微博在21日01:04发表评论《别让海南成为“被遗忘的暴风眼” 》文章中，提到若不是一场“送棉被”的争论，海南的灾情可能还未能进入舆论视野
 2014-08-01 10:56,看到新闻，很多人才恍然，美丽的海岛，正遭遇狂风肆掠、暴雨滂沱
 2014-08-01 10:56,　　特别是21日人民日报视点版头条刊发《台风过后 海南仍在战斗》一文，对海南受灾情况进行了全面的报道
 2014-08-01 10:56,"　　人民日报7月21日版面
       该篇文章集中关注了台风过境海南以后群众生活恢复情况、抢险救灾遇到的困难等方面的信息"
 2014-08-01 10:56,报道特别关注到此次超强台风登陆后，给海南的供电、供水、通讯、交通等民生方面的基础设施的恢复进展情况，真实地反应了民众的诉求
 2014-08-01 10:56,　　据报道，灾后海南恢复供电的困难主要是：台风级别超过电力设备的设计能力;台风将广告牌等吹倒，压倒电线，一时难以清理;小区配电房进水，设备被毁坏;大量树木被吹倒，道路受阻，抢修队伍、设备难以进入维修现场
 2014-08-01 10:56,　　受供电影响，电信三大运营商移动通讯基站信号不稳定，中断情况仍然时有发生
 2014-08-01 10:56,全省13000多个通信基站，目前有7000多个停止服务
 2014-08-01 10:56,大多数通信机房和基站靠电池和应急油机供电，中国移动总部已抽调湖南、江西、福建、湖北、浙江等地的应急油机运往海南用于保障
 2014-08-01 10:56,　　文章还关注了海口、文昌等城市主干道恢复畅通，部分居民供电供水仍受影响，以及汽车加油遇到困难等
 2014-08-01 10:56,　　文章最后特别强调，灾情发生后，海南省政府班子成员带领6个工作组分赴海口、文昌、澄迈等7个重灾市县，指导开展抗风救灾工作
 2014-08-01 10:56,7月20日，省长蒋定之要求相关部门将通水、通电、通信作为当前抢险救灾工作的重中之重，尽最大可能保障企业和居民生产生活需求
 2014-08-01 10:56,　　同时，多家央媒还呼吁，当灾情消息传来我们共同关注，有序报道，尽媒体全力报道海南灾情、给出信息、提好建议、引导赈灾，激发每个人的共同意识，调动全社会的积极性帮助受灾的海南
 2014-08-01 10:56,
 2014-07-31 16:00,"台湾海基会董事长林中森29日在台北表示,海基会与海协会领导人第11次会谈,将讨论货物贸易、争端解决、两会互设办事机构等议题,相关议题都在“紧锣密鼓”协商当中,不受反服贸学运等因素影响"
 2014-07-31 16:00,"　　“大舸中流下,青山两岸移"
 2014-07-31 16:00,"”今年上半年,两岸关系虽然在“深水区”中经历一些湍流冲击,但在两岸双方、各界同胞的共同努力下,政治互信进一步增强,对话协商再获突破,各领域交流交往持续推进,大局稳定,克难前行,在曲折中坚持前进方向,在调整中继续开拓进取"
 2014-07-31 16:00,"　　加强顶层设计　增进政治互信
　　2014年春节刚过,中共中央总书记习近平在北京会见中国国民党荣誉主席连战一行"
 2014-07-31 16:00,"习近平在讲话中强调,希望两岸双方秉持“两岸一家亲”的理念,顺势而为,齐心协力,推动两岸关系和平发展取得更多成果,造福两岸民众,共圆中华民族伟大复兴的中国梦"
 2014-07-31 16:00,"　　这是习总书记今年首次会见台湾各界人士,首次面向台湾同胞讲话,也是大陆新一届领导集体首次完整提出对台政策理念"
 2014-07-31 16:00,"台湾淡江大学中国大陆研究所所长张五岳表示,习近平的讲话是新形势下对两岸关系发展所做的重要而全面、完整的论述,对两岸关系进一步全面发展具有相当正面而积极的意义"
 2014-07-31 16:00,"　　5月7日,习总书记在会见亲民党主席宋楚瑜一行时,再度就两岸关系发表了重要谈话"
 2014-07-31 16:00,"针对台湾反服贸学运后一些对两岸关系和平发展的犹疑、质疑声音,习总书记既指明两岸关系的必然趋势,又提出解决现实议题、回应民意关切的可行办法"
 2014-07-31 16:00,"台湾《旺报》文章认为,这表达了大陆对两岸和平发展政策方针不变的态度,“无疑为学运后摇摆的两岸关系安下定海神针”"
 2014-07-31 16:00,"　　“不畏浮云遮望眼,只缘身在最高层"
 2014-07-31 16:00,"”在大陆最高领导人“掌舵”“定调”之后,两岸关系在上半年实现历史性突破"
 2014-07-31 16:00,"2月,台湾陆委会主委王郁琦应邀首访大陆,与国台办主任张志军在南京举行双方两岸事务主管负责人首次正式会面"
 2014-07-31 16:00,"在3月台湾爆发反服贸学运之后,张志军在6月又坚持“如约而至”访台,成为首位访台的国台办主任,再度与王郁琦就推进两岸关系发展达成多项共识"
 2014-07-31 16:00,"　　北京联合大学台湾研究院教授刘红表示,张志军作为大陆具体负责两岸事务的最高官员入台,意味着双方主管两岸事务的负责人、两大机制间的对话渠道正式建立起来"
 2014-07-31 16:00,"　　台湾陆委会近日公布的民调显示,岛内超过6成民众肯定“张王会”对两岸关系良性发展具有重要意义"
 2014-07-31 16:00,"这传递了在经历3月反服贸的“杂音”之后,两岸主流民意尤其是台湾民众赞同两岸关系和平稳定的信号"
 2014-07-31 16:00,"　　协商再获成果　交流屡创新高
　　两岸制度化协商是消除两岸交往障碍、推进两岸关系发展的重要渠道"
 2014-07-31 16:00,"2月,两岸两会新一任领导人在台北举行了首次会谈,海协会会长陈德铭和林中森签署了《海峡两岸气象合作协议》《海峡两岸地震监测合作协议》"
 2014-07-31 16:00,"自2008年6月恢复中断9年的制度化协商以来,两会迄今已举行了10次会谈,签署了21项协议,达成了一系列共识和共同意见"
 2014-07-31 16:00,"　　两岸人员往来再创新高,各领域交流百花齐放"
 2014-07-31 16:00,"台湾观光部门负责人谢谓君近日在台北透露,今年上半年,大陆居民赴台个人游游客超过50万人次,自开放大陆居民赴台个人游以来,截至今年6月,大陆赴台个人游人数累计已逾124万人次"
 2014-07-31 16:00,"　　6月,迄今规模最大的两岸民间交流盛会第六届海峡论坛再度登场,上万名台湾乡亲跨海而来,与大陆基层民众切身感受“两岸一家亲”的鲜活场景,为两岸交流大灶添柴加火"
 2014-07-31 16:00,"　　随着气温的升高,两岸青年交流也步入“火热之夏”"
 2014-07-31 16:00,"走入30载的台胞青年夏令营等活动纷纷开展,在两岸民众往来中写下青春诗篇"
 2014-07-31 16:00,"　　“我们推进两岸关系和平发展的方向不会变,步伐不会停,信心不会减"
 2014-07-31 16:00,"”在第六届海峡论坛上,张志军如是说"
 2014-07-31 16:00,"　　前势依然看好　突破犹可期待
　　前瞻下半年两岸关系走向,中国社科院台湾研究所政治研究室副主任冷波表示,两岸关系总体将处于阻力增大、速度放缓的调整期,但将逐步走出反服贸运动后的困局,未来仍具增长点和突破口"
 2014-07-31 16:00,该所所长周志怀则给出了确保两岸关系和平发展“不中断、不倒退、不逆转”的“三不”期待
 2014-07-31 16:00,"　　总结起来,下半年两岸关系有三大看点:
　　其一,两岸政策对话、民间政治对话能否再获突破?“张王会”共识包括将继续协商安排两部门负责人互访事宜"
 2014-07-31 16:00,"下半年王郁琦会否再度访问“登陆”,三度“张王会”能带来哪些新成果,值得关注"
 2014-07-31 16:00,"作为两岸大规模民间政治对话平台的第二届和平论坛,若能如愿首度“入岛”举办,两岸“红”“蓝”“绿”智库、学者必将继续为逐步破解两岸政治难题“激荡脑力”,凝聚共识"
 2014-07-31 16:00,"而作为两党和两岸各界人士交流对话的重要平台,两岸经贸文化论坛今年恰好逢“十”,会否达成更多的“共同建议”,也令人瞩目"
 2014-07-31 16:00,"　　其二,ECFA后续议题协商能否再获进展?在经历反服贸的湍流后,下半年将迎来两岸经贸对话的高峰期"
 2014-07-31 16:00,"将于8月5日举行的两岸经合会第六次例会将回顾框架协议生效以来的执行情况,讨论后续协议的商谈进程"
 2014-07-31 16:00,"两岸服贸协议如能在台湾立法机构审查通过,将极大增强两岸同胞对两会协商成果的信心,也会为两会第11次会谈就货贸协议等议题获致成果创造条件,营造气氛"
 2014-07-31 16:00,"可望下半年在台湾举行的两岸企业家紫金山峰会作为两岸企业家的高端对话平台,有望为深化两岸产业对接合作再辟新路"
 2014-07-31 16:00,"　　其三,两岸交流交往再创新高"
 2014-07-31 16:00,"在文化、教育、科技、宗教等领域交流持续推进的同时,两岸民众往来超越往年几无悬念"
 2014-07-31 16:00,"其中,在大陆游客赴台个人游新增10个城市后,大陆赴台个人游全年应能突破百万人次"
 2014-07-31 16:00,"　　风雨生信心,前路更看好"
 2014-07-31 16:00,"正如张志军所说:“只要我们兄弟齐心,和衷共济,不管航路多艰险,风浪有多大,我们都能到达美丽的彼岸"
 2014-07-31 16:00,”
 2014-07-25 13:51,(记者 张建忠)台湾医疗服务入闽提速之势，已在福建试点闽台合作新格局的重点区域平潭与厦门显现
 2014-07-25 13:51,　　“岛内医界人才济济，但面临的困境是腹地太小，市场规模有限，平潭有许多优惠政策，台湾医师在那里可以将台湾的精致医疗发扬光大
 2014-07-25 13:51,”台湾海峡两岸医事交流协会秘书长张朝凯近日谈及台湾医界的平潭机遇时表示
 2014-07-25 13:51,　　近日，台湾海峡两岸医事交流协会、大陆海峡两岸医药卫生交流协会与平潭县医院在台北共同签署协议，未来将共建平潭合作基地
 2014-07-25 13:51,根据协议，平潭基地不仅将开展两岸临床医疗合作，而且还会在生物科技、养生康复、健康产业等领域展开合作
 2014-07-25 13:51,　　平潭是大陆距台湾本岛最近的地方
 2014-07-25 13:51,平潭综合实验区23日透露，今年平潭将重点引入台湾医疗服务，台商在平潭找台湾医生看病有望成为现实
 2014-07-25 13:51,　　福建省卫生计生委今年批复的“关于同意平潭综合实验区调整医疗机构设置规划”，渐显突破变现之势
 2014-07-25 13:51,“重点引入台湾服务提供者在实验区设立各类医疗机构”的政府规划，意在扩大平潭社会资本办医疗机构的床位比重
 2014-07-25 13:51,其地缘和政策的两重优势，颇受台湾业界的关注
 2014-07-25 13:51,　　本月中旬，平潭封关运作，成为大陆最大的海关特殊监管区，国务院批复的《平潭综合实验区总体发展规划》赋予平潭七方面28条政策全面落地
 2014-07-25 13:51,随着台商在平潭的创业氛围更加浓郁，引入台湾医疗服务的条件也逐渐成熟
 2014-07-25 13:51,　　近年来，福建相继出台一系列政策，鼓励台商投资医疗服务业，积极引进台资到福建办医，允许台湾服务提供者在福建设立独资医院
 2014-07-25 13:51,　　在闽台医界合作历史久远的厦门，“中医药合作”、“台资医院”、“养老服务业”等，都是热词
 2014-07-25 13:51,　　1988年，厦门-台湾中医师联谊会成立，总会设在厦门，并在台北、台中、高雄设立了三个分会
 2014-07-25 13:51,2008年4月建在厦门海沧青礁慈济宫内的闽台中医药博物馆开馆，这是福建省第一家医药博物馆
 2014-07-25 13:51,目前，厦门正筹建输台药材集散中心
 2014-07-25 13:51,　　中医药交流为媒，台商也开始进驻厦门投资办医院
 2014-07-25 13:51,目前，在厦门的台资独资或合资医院就有厦门长庚医院和厦门安宝医院，厦门还拟引入台湾龙邦妇产专科医院、天使口腔医院等
 2014-07-25 13:51,　　引人关注的是，在台湾桃园，有一个依托长庚医院建成的长庚养生文化村，创造了一个台湾养老服务业的范本
 2014-07-25 13:51,福建省委书记尤权不久前率团访台，便专程前往考察
 2014-07-25 13:51,厦门长庚医院也将这一范本复制到福建，厦门长庚护理院已获准建立
 2014-07-25 13:51,　　目前，福建60岁以上的老年人口达515万人，“长庚模式”以及台湾精致医疗向养老业延伸的空间巨大
 2014-07-25 13:51,而厦门综合配套改革与平潭开放开发均为国家战略，其在政策面与产业链完善方面，均有利于台湾医疗服务提速入闽
 2014-07-25 13:51,(完)
 2014-07-25 13:50,中国台湾网7月23日消息　据台湾媒体报道，今晚7时许，台湾复兴航空一架从高雄飞往澎湖的GE222次航班因天气不佳紧急迫降时失事，造成47人罹难，11人受伤
 2014-07-25 13:50,　　空难牵动大陆同胞的心
 2014-07-25 13:50,中共中央台办、国务院台办高度重视，立即启动应急机制，通过各种渠道向台湾方面了解核实情况
 2014-07-25 13:50,张志军主任向台湾陆委会主委王郁琦转达了大陆方面对罹难同胞的沉痛哀悼和对其家属及受伤同胞的亲切慰问，并表示，如台湾方面有任何需要，大陆方面愿全力提供协助
 2014-07-25 13:50,　　海峡两岸关系协会今晚也向台湾海基会发函，对罹难台胞表示哀悼，向其家属和受伤台胞表示慰问
 2014-07-25 13:50,（中国台湾网 何建峰）
 2014-07-14 10:05,中国台湾网7月10日消息　据台湾《经济日报》报道，根据汇丰集团公布最新人民币业务调查，64%台湾受访企业预期，未来一年与大陆的贸易量将提升5%以上，高于亚太区其他市场的预期
 2014-07-14 10:05,　　据报道，近七成（68%）已使用人民币贸易结算的台湾企业，预期他们的人民币跨境结算业务量，在未来12个月内会持续增加，比率领先所有受访市场
 2014-07-14 10:05,　　调查中的这些台湾企业表示，采用人民币作为支付或收受跨境贸易的货币的主因，是可以减少外汇兑换的成本与风险，其次是进行贸易业务时较为便利
 2014-07-14 10:05,　　此外，尚未使用人民币的台湾企业，六成打算采用以因应客户要求，在未来一年内会开始使用人民币跨境贸易结算，比率也是所有调查市场中最高
 2014-07-14 10:05,"　　台“央行”推动台企以人民币结算
　　人民币国际地位的与日俱增，台湾“中央银行”予以重视，并已成立项目小组拟定策略、推动相关措施"
 2014-07-14 10:05,在台“央行”拟具的人民币回流机制中，推动台商以人民币办理贸易结算，鼓励境内金融机构协助办理，并将人民币资金调度移回台湾
 2014-07-14 10:05,　　根据汇丰银行调查显示，愿增加人民币作为跨境贸易结算货币的台湾企业比率相当高，银行在企业贸易结算的过程的角色，除了收付帐款，也能协助避险
 2014-07-14 10:05,台“央行”表示，此做法有助为台湾发展离岸市场，提供稳定与大量的人民币资金来源，岛内金融机构也可衍生更多人民币业务
 2014-07-14 10:05,包括进出口融资、信用状、商业贷款、汇率避险交易及资金管理等，创造更多商机
 2014-07-14 10:05,　　台“央行”指出，两岸贸易及汇款量大，但以人民币结算的比重仍低，有成长空间
 2014-07-14 10:05,（中国台湾网 扶海涛）
 2014-07-09 09:00,7日，“百名台商陇上行·甘肃经济发展推介会”在兰州举行
 2014-07-09 09:00,甘肃官员向台商从资源、政策、后发优势三个方面“力荐”甘肃，寻求陇台经济合作
 2014-07-09 09:00,　　据悉，“百名台商陇上行”活动是由国务院台办经济局、甘肃省台办、甘肃省商务厅、甘肃省经合局联合主办的
 2014-07-09 09:00,该活动也是第二十届中国兰州投资贸易洽谈会的主要活动之一
 2014-07-09 09:00,该参访团成员来自台湾台南市各商业同业公会理事长联合会、中华金属工商协进会、高雄市菁英飞雁创业育成协会、中华工商文化经贸促进协会、南台湾文化暨经济产业联盟协会五个台湾工商团体
 2014-07-09 09:00,　　推介会上，甘肃省经济合作局副局长赵滨冬发言称，“台湾企业家具有巨大的创造力和商业智慧，其勤奋务实、敢为人先、恪守承若、抱团发展、积极创新的创业精神和经验，是我们学习的典范和榜样，台商决战商海、运筹帷幄，受到了海内外民众的广泛关注”
 2014-07-09 09:00,　　赵滨冬说，台湾也是甘肃引进投资的重要组成部分，截至2014年6月底，甘肃省已批准设立台湾投资企业共223家，投资总额21034万美元，合同利用外资额12870万美元
 2014-07-09 09:00,台湾在甘肃投资主要涉及食品加工、饮料、阀门制造、农副产品的加工和销售、生物制品、种子、包装纸盒、培训服务等行业
 2014-07-09 09:00,　　赵滨冬推介甘肃说，第一，甘肃优势独特，是该省加快发展的基础条件
 2014-07-09 09:00,甘肃区位优势明显，位于中国地理中心，具有承东启西、南拓北展的区位优势，是内地通往中亚、西亚重要的能源、物流通道；物产资源富集，甘肃矿产资源丰富，现已探明储量的矿产有111种，其中镍、铂等矿产居全国第一位，有29种储量居全国前5位；地貌气候多样，文化积淀厚重
 2014-07-09 09:00,　　第二，政策优势叠加，是甘肃省转型跨越的最大历史机遇
 2014-07-09 09:00,赵滨冬说，自2012年以来，国家先后在甘肃批复实施了兰州新区、华夏文明传承创新区和国家生态安全屏障综合试验区等三大战略
 2014-07-09 09:00,其中，兰州新区是中国的第五个国家级新区，发展潜力巨大
 2014-07-09 09:00,　　赵滨冬说，第三，甘肃后发优势凸显，是投资商取得丰厚回报的有力保障
 2014-07-09 09:00,土地方面，甘肃幅员辽阔，人均占有土地量居全国第五位，未利用土地占总面积的38%，土地综合地价与中国东部发达地区相比较为优惠；生态要素方面，丰富的资源储量使得甘肃省的水、电、煤、油、天然气价格一直保持较低价位；人力资源方面，作为中国传统老工业基地的甘肃拥有一大批业务精通、技术熟练的专业人员和产业工人
 2014-07-09 09:00,　　甘肃省委常委、统战部部长冉万祥说，当前两岸关系和平发展已步入巩固深化的新阶段，甘肃与台湾各个领域的交流合作也在不断扩大和深入
 2014-07-09 09:00,陇台在经贸、文化、民族、教育等方面的交流也越来越密切，特别是各行各业的台商将目光放在了甘肃这片开发的热土上，越来越多的台商来甘肃进行考察和项目洽谈
 2014-07-09 09:00,　　冉万祥说，台湾企业有着先进的技术和优良的管理模式，甘肃省有着丰富的资源和区位优势，陇台合作领域广泛，加强陇台经贸交流合作，吸引更多的台湾同胞来甘肃投资兴业，不仅能够促进台湾与甘肃的经济交流与合作，实现经济上的互利双赢，而且能够增进台湾同胞和甘肃民众的相互了解
 2014-07-09 09:00,　　台商王龄娇用“五彩缤纷”形容甘肃张掖，她说，东出西移是台商将来的选择，新丝路将成为投资的热土，要抓住这份机遇，陇台企业的优势互补很重要，它是实现双赢的条件
 2014-07-09 09:00,　　中华金属工商协进会理事长陈麒钧建言，在畜牧业和农业领域，台企要帮助当地企业进行技术改良升级，采用超鲜速冻技术，将味美纯正的牛羊肉、蔬菜水果远销至海内外
 2014-07-09 09:00,　　此行是甘肃首次大规模邀请台商前来甘肃考察
 2014-07-09 09:00,甘肃省台办主任赵少智说，随着社会经济转型发展，台商需要继续寻找新的市场；国家对甘肃的政策支持，以及丝绸之路经济带甘肃黄金段的建设，让甘肃迎来了前所未有的发展机遇，这也需要两岸企业共同合作，彼此发展
 2014-07-09 09:00,
 2014-07-07 12:51,“台湾服务业非常发达，但台湾服务贸易开放度不够，在国际上的排名远远落后于新加坡、香港，甚至排在澳门之后，这点令人担忧
 2014-07-07 12:51,大陆服务业目前占经济总量不到一半，有很大的市场，两岸文化同根同源，台湾非常有优势”，海峡两岸关系协会会长陈德铭6日在北京表示
 2014-07-07 12:51,　　“龙脉相传·青春中华——全国台联2014年台胞青年千人夏令营”近日在北京开营
 2014-07-07 12:51,在游完故宫、长城后，逾千名来自台湾和海外的青年台胞6日聆听了一场文化讲座，由陈德铭和全国台联会长汪毅夫分别就经济全球化背景下进一步加深两岸经济合作、纪念甲午战争120周年作报告
 2014-07-07 12:51,　　曾任商务部部长的陈德铭谙熟两岸经济问题，他在介绍完大陆全面深化改革、扩大开放的方针政策后笑称，“至于这对台湾的青年学生、对台湾经济会产生怎样的影响，就作为夏令营的家庭作业，请同学们回去好好想想
 2014-07-07 12:51,"”
　　陈德铭还多次提及台湾反服贸风波"
 2014-07-07 12:51,他指出，外界流传的两岸协商因反服贸风波而停止的说法不切实际，包括两岸货贸协议、争端解决机制和两会互设办事机构等问题，双方都还在继续谈
 2014-07-07 12:51,　　陈德铭表示，2013年签署的《海峡两岸服务贸易协议》中，大陆对台开放80项，其中三分之二超过对世贸组织其它成员的待遇
 2014-07-07 12:51,这些领域已按规定于今年1月1日对香港先开放了，今后，大陆也要和其它国家或地区谈服贸开放的问题，不可能因为台湾停下来
 2014-07-07 12:51,希望台湾方面尽早通过服贸协议，不要让台湾企业错过太多机会，不要让台湾的经济被边缘化
