"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"1150","2018-08-25","Taiwanese culture, Independence","COMMUNITY_ORGANIZATION","","2018-08-25 05:23:33 CST","1","東奧正名連署公投達標 沈清楷：仍爭取更多支持 https://news.rti.org.tw/news/view/id/422154:=:https://www.rti.org.tw/news/view/id/422154","https://news.rti.org.tw/news/view/id/422154"
"1151","2018-08-25","基隆好議員 鄭文婷律師","PERSON","TW","2018-08-25 07:50:14 CST","78","連續第四年參加雞籠中元祭封街遊行活動，不同以往的是，今年先到郵局前面參加民進黨基隆市黨部的供水活動，然後才跟著鄭姓宗親會一起市區遊街，中間還跑到海洋廣場參加東奧正名公投的快閃活動。 今年由於遊街前增加表演活動，所以整個遊街活動比起過去晚了半小時才開始，結束後大家又匆匆忙忙地趕往望海巷準備基隆放水燈，各姓宗親會今年製作的水燈首都相當具有特色，而適逢大潮且有西南氣流影響，今年的水燈推向大海後，都很順利的漂出去，希望今年大家一切都能順利平安，忙碌的中元祭高潮活動，總算暫時告一段落，回到家的時候，樓下菜商大姐已經準備出門做生意，開始忙碌的一天！ #雞籠中元祭 #封街遊行","https://www.facebook.com/ting.keelung/photos/a.950222091655963/2084999078178253/?type=3"
"1152","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 22:28:08 CST","155","今天蔣月惠議員來擔任東奧正名一日志工，風雨無阻，攜手同路。今晚蔣議員我們一起留宿恆春，明天繼續拼連署。","http://news.ltn.com.tw/news/politics/breakingnews/2530752"
"1153","2018-08-25","王奕凱","POLITICIAN","TW","2018-08-25 13:12:43 CST","400","早上在自強市場推連署，有人路過來問。 「你們這是在賣什麼？」 「賣台灣正名的一份希望。」 目前「東奧正名」連署數281475，已達法定門檻28萬，「婚姻平權」連署數也達13萬份，但怕有連署人字寫太草的、或戶籍地址寫成住址、或漏填、寫錯或重複多，為此，現在要衝安全門檻34萬，免得達標，卻在審查時沒過關。 所以今天要做最後週末的衝刺，等等大家下午3：00到晚上8：00期間，可以到捷運芝山站、捷運士林站、捷運劍潭站，一起來找我連署台灣正名公投、婚姻平權公投喔。","https://www.facebook.com/SunflowerWangYiKai/photos/a.684663104945465/1870042253074205/?type=3"
"1154","2018-08-25","護台胖犬 劉仕傑","POLITICIAN","TW","2018-08-25 17:17:02 CST","65","【 東奧正名/挺同公投 階段性寄出📮】 #挺同連署即將截止 昨天我們已經把總部所有的 東奧正名跟挺同公投 目前所收到的連署書都寄出了 ! 除了東奧正名跟挺同公投外，我們也有在收勞權公投連署喔 還想簽連署的大家記得在連署截止之前趕快交到總部來給我們喔 ! #截止日期 🏳️‍🌈 挺同公投： 8/27 (一) 🎽 東奧正名： 8/31 (五) 💪🏻 勞權公投：8/31 (五) #公民精神 #連署 進擊的台灣隊-Team Taiwan 平權前夕．彩虹起義 青年外交官 劉仕傑 勞權公投聯盟 - 勞公聯 - 📌 若您支持我的理念，希望您能和我們一起努力 #捐款專戶 戶名: 107年臺北市議員擬參選人劉仕傑政治獻金專戶 銀行: 兆豐國際商業銀行駐外交部簡易分行（銀行代號017） 帳號: 086-10-96387-2 #捐款系統： https://donate.spgateway.com/Jerry2018/jerry2018 #物資志工： https://goo.gl/forms/jueZBT2aYUhEts9e2:=:https://docs.google.com/forms/d/e/1FAIpQLSdxTyISvF8dGwFm0IJCRKlZ8nV8DQUN-rI6P0efch3wWP3zWA/viewform?usp=send_form #索取收據： https://goo.gl/forms/Si5RsVeYDgj6rD773:=:https://docs.google.com/forms/d/e/1FAIpQLSflUSRBQFYenlLDJ907iwcdn98M_ThL7cwskAGW6frAGO6h-g/viewform?usp=send_form #官方Line： https://line.me/R/ti/p/%40jerryliu","https://www.facebook.com/freeTAIPEI/photos/a.225029488070508/325190781387711/?type=3"
"1155","2018-08-25","王奕凱","POLITICIAN","TW","2018-08-25 19:35:56 CST","352","奕凱在士林站一號出口宣講東奧正名與平權公投","https://www.facebook.com/SunflowerWangYiKai/videos/296378244481401/"
"1156","2018-08-25","民報之聲","COMMUNITY","TW","2018-08-25 12:21:53 CST","85","【影音】陳永興：把握最後關鍵「以台灣為名」大家來拚一次！2020東奧正名正進入最後衝刺！目前已達法定門檻28萬，現在正力拼安全門檻盼衝破34萬，連署書收件截止日為8月31日，連署書預定將於9月7日送交中選會，陳永興呼籲還未參與連署者把握最後關鍵「以台灣為名」大家來拚一次！他強調年底地方大選合併舉行東奧正名公投，展現台灣人以台灣為名參賽意意願，這也是對中國的抗議。 中國一再蠻橫打壓台灣，強逼要咱接受九二共識，陳永興表示，中國台灣、中國台北、中華台北等這些不是咱要的名字，他強調，咱就是台灣，咱就是要以台灣為名，盼人民要展現意志。 他舉去年巴西里約奧運難民隊為例，各國難民組一隊參賽也是拿五環旗，台灣現在也是拿同樣的圖騰五環旗，從老蔣退出聯合國，「中華民國」已不被承認，所以國際奧委會曾希望咱用台灣參賽，陳永興指出「飛耀羚羊」紀政三次參賽奧運就都以台灣為名出賽，還拿獎牌為國爭光，名揚世界。(民報陳俊廷/林崑峯)","http://www.peoplenews.tw/news/6601b20c-43b1-4ce9-b6b9-94d20e50a5da"
"1157","2018-08-25","The News Lens 關鍵評論網","MEDIA_NEWS_COMPANY","TW","2018-08-25 18:57:00 CST","2,159","【#關鍵新聞】下一代幸福聯盟發起的「婚姻定義」等三項公投，已在月中達到30萬門檻；提出「反反同婚」平權公投的發起人苗博雅表示，只花一個月就衝出15萬份已經是台灣史上最快，但「還要更快」。 #公投 #連署 #婚姻平權 #護家盟 #公投綁大選 #以核養綠 #東奧正名","https://www.thenewslens.com/article/102737"
"1158","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 20:12:59 CST","75","恆春搶孤豪雨中這群裁判合照支持台灣東奧正名","https://www.facebook.com/welovetaiwancountry/photos/a.1868304909858591/1868978746457874/?type=3"
"1159","2018-08-25","唐聖捷","PERSON","TW","2018-08-25 17:53:50 CST","335","平權公投、東奧正名 現在連署中！ 　 今天出動團隊夥伴為兩項連署公投做最後衝刺！ 目前正在新莊輔大站、機捷林口站連署中！ 剩下可以的連署天數進入最後倒數，但不到最後一刻，我們絕不會放棄！繼續衝刺！ 　 🏳️‍🌈平權公投主文包括： 　 ✍婚姻平權案：您是否同意，以民法婚姻章保障同性別二人建立婚姻關係？ 　 ✍性平教育案：您是否同意，以「性別平等教育法」明定在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程？ 　 年底大選的公投票上，請大家對反同公投蓋上「不同意」，對平權公投蓋上「同意」，讓我們一起為性別平權，盡一份心力！也歡迎還沒連署的朋友們，今晚能夠來連署，我們提供連署書，填寫完成後也會替大家寄出！ 已經簽過的朋友，也歡迎繼續揪朋友來簽連署，一起來為平權盡一份心力！ 最後幾天趕快揪親朋好友一起，到離你最近的連署點簽署連署書吧！ 📍全球連署點：https://pse.is/9N5J7:=:https://www.facebook.com/Vote4LGBT/posts/428779174294550 🔎連署教學大全：https://pse.is/9LZPU:=:https://www.facebook.com/360009331171535/posts/425425997963201/ ✉️盡快將現有連署書寄回，讓志工分散清點壓力、更快統計送量 ✉️ ➡️11699文山武功郵局第九號信箱 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt:=:https://docs.google.com/forms/d/e/1FAIpQLSed0S56pcxCv-SsD-tW_Jm53TNwzYVtg-OIy9Ivr3eGcsw_RQ/viewform 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：4310523033 性平教育案：6610746077 🖨全家雲端列印代碼 婚姻平權案：3401431160 性平教育案：3083641873 　 2⃣自己使用印表機列印 下載【連署書】 👉https://pse.is/9GETQ:=:https://drive.google.com/drive/folders/17MX9pLco-uFlsjgep2tUJpI2Uqk3MClR?usp=drive_open 　","https://www.facebook.com/bebravechieh/photos/a.525740874446422/691773121176529/?type=3"
"1160","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 08:39:12 CST","160","基隆海洋廣場 台灣不是中華台北 東奧正名空拍快閃 https://www.facebook.com/276865115669253/posts/1867746746581074/ 民視新聞》東奧正名基隆中元快閃","https://www.facebook.com/welovetaiwancountry/photos/a.1868304909858591/1868309019858180/?type=3"
"1161","2018-08-25","王奕凱","","","2018-08-25 13:12:09 CST","324","早上在自強市場推連署，有人路過來問。 「你們這是在賣什麼？」 「賣台灣正名的一份希望。」 目前「東奧正名」連署數281475，已達法定門檻28萬，「婚姻平權」連署數也達13萬份，但怕有連署人字寫太草的、或戶籍地址寫成住址、或漏填、寫錯或重複多，為此，現在要衝安全門檻34萬，免得達標，卻在審查時沒過關。 所以今天要做最後週末的衝刺，等等大家下午3：00到晚上8：00期間，可以到捷運芝山站、捷運士林站、捷運劍潭站，一起來找我連署台灣正名公投、婚姻平權公投喔。","https://www.facebook.com/photo.php?fbid=2392541917428478&set=p.2392541917428478&type=3"
"1162","2018-08-25","黃捷 高雄市議員","POLITICIAN","TW","2018-08-25 22:27:57 CST","228","今晚黃捷在鳳凌廣場邀請大家一起連署 #東奧正名 、#勞權 及 #婚姻平權 公投案，兩個小時下來成果豐碩，尤其東奧正名公投。 明天繼續加油💪希望勞動權益和婚姻平權的重要性在街頭宣講之下獲得同樣的關注和尊重。","https://www.facebook.com/FongshanHuangjie/photos/a.2071030216558051/2097550133906059/?type=3"
"1163","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 15:15:33 CST","255","力推東奧正名連署 基隆中元祭拉布條喊聲 「拒絕打壓！拒絕孤立！力挺東奧正名過關。」＃台灣就是台灣！透過民主公投的方式，來向世界發聲，就是台灣重返世界舞台最好的途徑，也是面對孤立與打壓最有力的回應。（民視新聞）","https://www.youtube.com/watch?v=pJB-RFzJLB0&feature=share"
"1164","2018-08-25","黃郁芬 台北市議員","POLITICIAN","TW","2018-08-25 21:08:38 CST","257","今天去芝山捷運站支援宣傳公投連署，婚姻平權、性別教育、東奧正名三個公投案，只花不到五分鐘，三個願望一次滿足，希望大家走過路過沒有錯過，不要讓我們現場的大家難過哦！ （我今天一直在現場這樣講，然後旁邊帥帥的gay朋友一直對我笑>\\\<）","https://www.facebook.com/MeredithHuang.TW/photos/a.885820514943674/967343406791384/?type=3"
"1165","2018-08-25","時代力量 New Power Party","POLITICAL_PARTY","TW","2018-08-25 08:09:42 CST","443","【維持現狀，已無路可退。積極以「台灣」為主體，才能打開活路】2018-08-25 時代力量針對國家正常化及外交活路的思考軸線與行動目標，非常清楚。我們認為，台灣的外交已不該繼續「維持現狀」。觀察中國近年來的各項舉動，不論是商業、政治、司法、運動或學術場域，城市的官方辭令交流已非過招的唯一現場，甚至滲透到鄉鎮村里的文化、宗教、經濟等日常生活，只要有機會，中國就是要抹去台灣作為主權獨立國家的參與空間。 也因此，時代力量認為，台灣的主權地位正在中國各種小動作下不斷受侵蝕，因此必須仰賴一次次的實質合作、司法判例來維護獨立、自主的主權地位。從2016年九月的國會外交，赴歐洲議會、英國議會及美國國會的交流，一路到對於國家定位的論壇討論，再到在立法院的各種提案，包括去（2017）年十二月公投法修法三讀時，不斷呼籲接受本黨黨團所提之第二條修正案：「有關國旗國號、領土變更、制定新憲，要納入公投複決」，也遭國民黨、親民黨、民進黨聯手封殺。 因此，我們呼籲蔡政府，必須有意識地在外交策略上，積極地以「台灣」為主體，作出有別於「中國代表權」的主張，並且在各層級、各面向的外交工作及國安體系中，貫徹、實踐「代表台灣」的策略及決心。 ✅ 週末繼續衝刺東奧正名連署（進擊的台灣隊-Team Taiwan），時代力量各地議員候選人及各地黨部全台開攤，敬請支持。 ➡️ 時代力量聲明全文：「強烈譴責中國惡劣打壓台灣 唯有正名才是外交活路」：https://npptw.org/ZnHBG7:=:https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Fnewpowerparty%25252525252525252Fposts%25252525252525252F2310117645726245%25252525252525253F__xts__%2525252525252525255B0%2525252525252525255D%25252525252525253D68.ARAKYpHJcQa2qij-qSDYQ0k1SnQRejrkGbAEs9pUXpxHk16bUWg2QERdZzKGcNvh8yPYkivZ6Cj-BYNhwtQk8Nkq4C3XUQo-sEcmUtiqK_7R7SrQBFzkYoahct9utYlGeOUp8Ho%252525252525252526__tn__%25252525252525253DK-R ➡️ 蘋論：蔡政府內煎外迫下的出路：https://npptw.org/A88kBj:=:https://tw.appledaily.com/headline/20180825/HDNHELBLIMJMJM3PLA2TZZTNBY/","https://npptw.org/A88kBj"
"1166","2018-08-25","林昶佐 Freddy Lim","POLITICIAN","TW","2018-08-25 20:27:31 CST","1,400","答應東奧正名的主辦朋友，週末來西門町幫忙號召路人連署。現場合照不斷，好險大家拍完照都有乖乖去連署。太熱烈了，臨時加碼決定每天都去幫忙號召。因為要衝向保險連署數量，還差六萬份啊！大家一起衝！ 請大家揪團連署，一疊一疊一疊寄回來！ >>連署書自動產生器 https://www.2020teamtaiwan.org/petition/fans >>郵筒位置 https://www.2020teamtaiwan.org/post_map/ >>全台實體連署站(google map) https://www.2020teamtaiwan.org/petitionmap/ >>空白連署書的7-11 ibon 雲端列印代碼： https://2020teamtaiwan.org/paper/empty.html ★提醒您，這個代碼有時效性，72hr後就無法使用。 >>直接下載空白連署書 https://goo.gl/q85AhC:=:https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&continue=https://drive.google.com/file/d/1jhlf9bcz496qbap8I3msljSNToR45-VZ/view&followup=https://drive.google.com/file/d/1jhlf9bcz496qbap8I3msljSNToR45-VZ/view","https://www.facebook.com/limfreddy/photos/a.365325910345313/902077560003476/?type=3"
"1167","2018-08-25","台灣正名後援會","COMMUNITY","TW","2018-08-25 09:54:11 CST","165","【最後1週，東奧正名衝10萬 ! 全台連署大行動 】 本週六、日是全台大連署最後一週，離我們的目標只差一點點點！這週繼續努力 六日連署攤位請看連結，因天候不穩定，當日出門連署前請再查閱一次，或詢問粉絲團 、Line@客服 粉絲團客服 https://m.me/2020teamtaiwan:=:https://www.messenger.com/login.php?next=https%3A%2F%2Fwww.messenger.com%2Ft%2F235775293668038%2F%3Fmessaging_source%3Dsource%253Apages%253Amessage_shortlink Line@客服 https://line.me/R/ti/p/%40iuy2061q #正名在即！ #最後一擊！ #缺你當然不行！！ https://www.2020teamtaiwan.org/全台大連署位置查詢/","https://www.facebook.com/events/313657882703461/"
"1168","2018-08-25","八米共同工作空間 8 Meters Coworking Space","PRODUCT_SERVICE","TW","2018-08-25 13:32:03 CST","15","下週就要送中選會了 平權還差15萬份 正名尚需6萬分 本週末全台50個連署點 請大家快出門連署 來八米也可以 #東奧正名 #台灣就是台灣 #vote4lgbt #平權前夕彩虹起義","https://www.facebook.com/8meters/photos/a.1855852948075074/2134600846866948/?type=3"
"1169","2018-08-25","民報","PERSON","TW","2018-08-25 12:16:55 CST","156","【影音】陳永興：把握最後關鍵「以台灣為名」大家來拚一次！2020東奧正名正進入最後衝刺！目前已達法定門檻28萬，現在正力拼安全門檻盼衝破34萬，連署書收件截止日為8月31日，連署書預定將於9月7日送交中選會，陳永興呼籲還未參與連署者把握最後關鍵「以台灣為名」大家來拚一次！他強調年底地方大選合併舉行東奧正名公投，展現台灣人以台灣為名參賽意意願，這也是對中國的抗議。 中國一再蠻橫打壓台灣，強逼要咱接受九二共識，陳永興表示，中國台灣、中國台北、中華台北等這些不是咱要的名字，他強調，咱就是台灣，咱就是要以台灣為名，盼人民要展現意志。 他舉去年巴西里約奧運難民隊為例，各國難民組一隊參賽也是拿五環旗，台灣現在也是拿同樣的圖騰五環旗，從老蔣退出聯合國，「中華民國」已不被承認，所以國際奧委會曾希望咱用台灣參賽，陳永興指出「飛耀羚羊」紀政三次參賽奧運就都以台灣隊為名出賽，還拿獎牌為國爭光，名揚世界。","http://www.peoplenews.tw/news/6601b20c-43b1-4ce9-b6b9-94d20e50a5da"
"1170","2018-08-25","中國國民黨企業工會","POLITICAL_PARTY","TW","2018-08-25 11:43:07 CST","27","《用實力讓世界看見台灣》 李智凱與唐嘉鴻為中華隊贏得男子體操鞍馬與單槓項目金牌，更是台灣在參賽亞運史上所獲得的首面體操金牌，他們用汗水、用實力擊退大陸強敵，讓世界真正看見台灣！成就了「小蝦米戰勝大鯨魚」的完勝佳話。 反觀獨派人士在台灣搞「東奧正名公投」，毫無理智可言，他們以為自己才是「愛台灣」，結果害台灣連在國內主辦的東亞青年運動會，被老共蠻橫地結合其他國家硬生取消，「以卵擊石」毫無智慧的結果，讓世界完全看不見台灣！結果紀政還不停手，還在搞！還在搞啦！ 誰不知道台灣的國際處境艱難？誰不明白中共壓霸無理的打壓台灣？因為無法以中華民國的名義參與國際賽事與國際組織，我們只有理性務實地，退而求其次地以「中華台北」（Chinese Taipei)的名稱參與國際事務。 現在獨派人士大喊要以「台灣」名義參與2020年的東京奧運，根本是一個再假到不行的假議題了，如果「中華民國」都不能參加，何以國際會讓「台灣」參加賽事？這是最基本最簡單的問題，連邏輯思考都不用想的問題，結果紀政竟然害台灣無法主辦東亞青運害不夠，還要害台灣冒著被拔除參賽權的風險害來逗？真的是超級混蛋的作為！ 每個人都有自己愛台灣的理念與方式，我們就堅決反對東奧正名運動，因為比起正名，讓台灣選手走出去，在國際舞台上發光發熱，讓中華健兒在國際賽場上為台灣爭光，比什麼都重要！東奧正名的腦殘們，停手吧！","https://www.facebook.com/kmttp4/photos/a.756138697745643/2724835697542590/?type=3"
"1171","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 00:57:42 CST","1,291","力推東奧正名連署 基隆中元祭拉布條喊聲 「拒絕打壓！拒絕孤立！力挺東奧正名過關。」＃台灣就是台灣！透過民主公投的方式，來向世界發聲，就是台灣重返世界舞台最好的途徑，也是面對孤立與打壓最有力的回應。（影片來源／民視新聞）","https://www.facebook.com/welovetaiwancountry/videos/1904844009819140/"
"1172","2018-08-25","唐聖捷","PERSON","TW","2018-08-25 12:19:42 CST","485","「連署最後衝刺， 東奧平權簽起來！！」 　 目前平權公投兩項目仍需要約15萬份的連署，而東奧正名雖已達28萬份，但我們希望可以力拼到34萬份以防萬一。還沒有連署的朋友，這個週末趕緊簽起來，帶著你身邊還沒有連署的朋友一起來！ 　 📍小捷的新莊競選辦公室： 新北市新莊區和興街35-8號（新莊棒球場正對面） ⏰開放時間：上午十點～下午八點 ✍可以連署東奧正名或平權公投 　 📍新莊輔仁大學郵局前： 新北市新莊區建國一路與中正路口 ⏰開放時間：下午四點～下午七點 ✍可以連署東奧正名或平權公投 若遇下雨則改至 7-11輔大門市（新莊區建國一路與中正路口） 　 📍林口社區運動公園： 新北市林口區文化一路一段（公園路側） ⏰開放時間：下午五點～下午七點 ✍可以連署東奧正名或平權公投 若遇下雨則改至 林口競選總部（林口區文化三路一段370-1號 林口三井Outlet停車道旁） 剩下可以的連署天數進入最後倒數，但不到最後一刻，我們絕不會放棄！繼續衝刺！ 　 🏳️‍🌈平權公投主文包括： 　 ✍婚姻平權案：您是否同意，以民法婚姻章保障同性別二人建立婚姻關係？ 　 ✍性平教育案：您是否同意，以「性別平等教育法」明定在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程？ 　 年底大選的公投票上，請大家對反同公投蓋上「不同意」，對平權公投蓋上「同意」，讓我們一起為性別平權，盡一份心力！也歡迎還沒連署的朋友們，今晚能夠來連署，我們提供連署書，填寫完成後也會替大家寄出！ 已經簽過的朋友，也歡迎繼續揪朋友來簽連署，一起來為平權盡一份心力！ 最後幾天趕快揪親朋好友一起，到離你最近的連署點簽署連署書吧！ 📍全球連署點：https://pse.is/9N5J7:=:https://www.facebook.com/Vote4LGBT/posts/428779174294550 🔎連署教學大全：https://pse.is/9LZPU:=:https://www.facebook.com/360009331171535/posts/425425997963201/ ✉️盡快將現有連署書寄回，讓志工分散清點壓力、更快統計送量 ✉️ ➡️11699文山武功郵局第九號信箱 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt:=:https://docs.google.com/forms/d/e/1FAIpQLSed0S56pcxCv-SsD-tW_Jm53TNwzYVtg-OIy9Ivr3eGcsw_RQ/viewform 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：4310523033 性平教育案：6610746077 🖨全家雲端列印代碼 婚姻平權案：3401431160 性平教育案：3083641873 　 2⃣自己使用印表機列印 下載【連署書】 👉https://pse.is/9GETQ:=:https://drive.google.com/drive/folders/17MX9pLco-uFlsjgep2tUJpI2Uqk3MClR?usp=drive_open 　","https://www.facebook.com/bebravechieh/videos/449474238881214/"
"1173","2018-08-25","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-08-25 14:40:04 CST","110","東奧正名陸戰連署團隊恆春豎孤棚現場就位，感謝屏東蔣月惠議員特地趕來站台，今天擔任一日志工，全程參與。","https://www.facebook.com/welovetaiwancountry/photos/a.1868304909858591/1868708826484866/?type=3"
"1174","2018-08-25","蔣月惠縣議員服務專區","PERSON","TW","2018-08-25 13:25:34 CST","115","「反孤立.反打壓.反恐嚇.反威脅」記者會採訪通知於時間： 107年08月25日(六)下午01:30地點:恆春鎮東門廣場 訴求: 1. 推動連署2020東京奧運負責人阿凱，語重心長的說東奧能台灣 正名.勿讓中國打壓。 2. 盼恆春搶孤8/25.26兩天活動.大家一起來完成500份的台灣 正名連署書. 說明: 1.27年前本人獨自至北歐自助旅行，有人問我是日本人嗎？喔！不！！我 是台灣人。台灣？是什麼地方啊？是不是很貧窮的地區？！ 當時，深深 的感覺到，讓國際人士能認識到台灣是多麼重要的一件事情。 2.台灣夾在國際與中國之間，無法做自己。 藝人宋芸樺靠著國片《我的少 女時代》走紅，前一陣子，被網友挖出多年前受訪影片，因為說了一句 「最喜歡的國家是台灣」必須「被道歉」，蔡總統前些日子說：「面對 打壓，我們要展現堅強意志，我們要大聲說，我們最喜歡的國家就是台 灣！」 沒有國家就沒有國格，如同不被當人看.就沒有人格，台灣人要 看得起自己。要做一個有尊嚴、不被羞辱的台灣人，就要大聲說，台灣 是我們的國家！前些時候，中國要求44家航空，要把台灣變成中國台 灣，最近中國又蠻橫取消台中「東亞青運」主辦權。當你站在國際的高 度來看，會深深感覺台灣人沒有自己國家主權的委曲。 這次奧運連署 我們要走出去讓國際看到台灣。 聯 絡 人: 簡毓諠0910119253 蔣月惠0936812315.0905733390 感謝!!!可愛記者群來關懷!!!","https://www.facebook.com/1415047975474831/videos/710838029264698/"
"1175","2018-08-25","自由時報","MEDIA_NEWS_COMPANY","TW","2018-08-25 16:35:32 CST","457","台灣就是台灣！ 　 【蔣月惠南境拚「東奧正名」 要搶孤「好兄弟」一起幫忙】 http://news.ltn.com.tw/news/politics/breakingnews/2530752 #蔣月惠 #東奧正名 #搶孤","https://www.facebook.com/m.ltn.tw/videos/931090690432133/"
"1176","2018-08-25","正義武士 游祥耀","POLITICIAN","","2018-08-25 09:00:07 CST","23","［東奧正名挺台灣 2020讓世界看見台灣］ 昨晚中元祭遊行，「我是台灣人·台灣是我的國家」志工們來到基隆，在海洋廣場舉行快閃活動，利用空拍機記錄下來。阿耀也到現場參與，看到完成的影片，無比感動。 志工們希望藉由中元祭活動人潮，讓更多的民眾了解正名運動、參加連署。 目前距離安全門檻還差6萬份，就差你那張！台灣的未來需要你我一起努力💪 2020東京奧運，讓世界看見台灣！！ 進擊的台灣隊-Team Taiwan #台灣就是台灣 #東京奧運正名運動 #LETTAIWANBETAIWAN #TAIWANISNOTCHINESETAIPEI","https://www.facebook.com/welovetaiwancountry/videos/1904844009819140/"
"1177","2018-08-25","黑色島國肥宅陣線","APPAREL","TW","2018-08-25 19:25:04 CST","520","哪個笨蛋說東奧正名這條沒必要的？ 進擊的台灣隊-Team Taiwan","https://www.facebook.com/fatotakus/photos/a.283032038573286/906191939590623/?type=3"
"1178","2018-08-25","蠢羊與奇怪生物","AUTHOR","TW","2018-08-25 10:33:07 CST","452","安安今天會在台中逢甲體育館待到下午三點哦～ 攤位A31,32 歡迎來簽東奧正名連署書 ❤","https://www.facebook.com/1393475594227305/photos/a.1455188261389371/2116734691901388/?type=3"
"1179","2018-08-25","民報","PERSON","TW","2018-08-25 20:16:56 CST","79","【年底公投綁大選要送件了】 全國性公投提案進入第二階段連署，除了「#東奧正名」緊鑼密鼓希望衝到34萬安全門檻，還有 #下一代幸福聯盟 的「反同」3個公投案、#國民黨反深澳電廠 等3個公投案，也都表示會在月底把連署送到中選會。 #公投綁大選 #第二階段連署 #東京奧運正名公投 #反同","http://www.peoplenews.tw/news/005b9524-5239-4e3d-8cf1-d59e5bdb509e"
"1180","2018-08-25","全面罷免 Total Recall","NON_PROFIT","TW","2018-08-25 17:29:39 CST","96","因雨勢影響，今天(六)一中連署擺攤取消，逢甲聯合擺攤照常出攤喔！ 　 性平教育 X 婚姻平權 X 東奧台灣隊正名，公投連署聯合擺攤！一起來吧！ 　 👉 時間：2018/8/25（六）、26（日） 19:00- 22:00 👉 地點：逢甲大學門口 　 / 【2020 東京奧運台灣正名懶人包】➡️ https://bit.ly/2JlQm66:=:https://www.facebook.com/TeamTaiwan.2020TokyoOlympics/posts/753241248205838 【線上連署】>> 連署書自動產生器➡️ https://bit.ly/2Og9i9j:=:https://www.2020teamtaiwan.org/petition/fans","https://www.facebook.com/TotalRecall2014/photos/a.629838153774480/1817904941634456/?type=3"
"1181","2018-08-26","徐永明","PERSON","TW","2018-08-26 13:41:18 CST","131","外交部別走鴕鳥路線，「溫和」還是失敗主義，部長出面說清楚 中國打壓不斷，我國卻還想「溫和」拼入聯，這到底是甚麼鴕鳥心態，難道政府都沒有看到因為北京強拔台中東亞青運主辦權、挖我友邦行徑所激發凝聚的國家認同感嗎？短短數周內，現階段能表達台灣人民意志的「東奧正名」公投連署就已衝破28萬份，往34萬份邁進，這股動能無疑是政府向國際積極發聲的強大後盾，但執政黨卻仍選擇鴕鳥路線，令人遺憾。 假如外交部長想以短短半年斷交三國這個悲情訴求拼入聯，也不是不可以，那就請外交部長出面說清楚，不要讓國際社會詮釋這個「溫和」作為是因為失敗主義作祟。若不向全民報告清楚，這種賠了夫人又折兵的戰術運用，恐只會再次重挫台灣民眾對執政黨的信心。北京對我壓力日漸增加，台灣很多在外交戰上的失敗或許是「非戰之罪」，但拼入聯的策略運用是能「操之在己」的，外交部就別看北京臉色行動了！","https://tw.appledaily.com/headline/daily/20180826/38108288/"
"1182","2018-08-26","王奕凱","POLITICIAN","TW","2018-08-26 18:14:51 CST","399","芝山站2號出口，與 焦糖 陳嘉行一起支持東奧正名與平權公投！","https://www.facebook.com/SunflowerWangYiKai/videos/832750327065065/"
