title,date,content,X1,Unnamed: 0,segs,keywords
中央第一巡视组巡视中共中央台湾工作办公室工作动员会召开,2019,NA,31,31,中央 第一 巡视组 巡视 中共中央 台湾工作办公室 工作动员会 中央关于 巡视工作 统一部署 近日 中央 第一 巡视组 巡视 中共中央 台湾工作办公室 工作动员会 会前 中央 第一 巡视组组长 黄先耀 主持 中央 台办主任 刘结 一的 见面 沟通会 传达了 习近平总书记 巡视工作 的重要 指示精神 通报了 工作安排 会上 黄先耀 作了动员讲话 做好 巡视工作 提出要求 刘结 主持会议并讲话 中央 第一 巡视组 副组长 及有关 同志 中央 巡视办 同志 中央纪委 国家 监委 驻 中央统战部 纪检监察 组 负责同志 中央 台办 领导班子成员 海协会 领导 出席会议 驻 中央统战部 纪检监察 组 有关人员 中央 台办 机关 二级 巡视员 以上干部 事业单位 主要负责人 列席会议 黄先耀 中央 国家机关 党和国家 政治架构 和组织 体系中 处于 中枢 位置 地位 十分重要 肩负着 政治责任 历史使命 中央 国家机关 巡视 体现了 习近平同志为核心的党中央 高度重视 关心爱护 党的 政治建设 督促 两个 维护 践行 初心 使命 履行 职能 责任 机关作风建设 推进 全面从严治党 向纵深发展 党和国家 机构改革 成果 促进国家 治理 体系 治理 能力 现代化的 重要举措 中央 台办 要提高 政治 站位 充分认识 中央 国家机关 巡视 重要意义 接受 巡视监督 增强 四个 意识 坚定 四个 自信 两个 维护 的过程 强化 政治 担当 支持配合 中央 巡视组 工作 共同完成好 党中央 交给的 巡视 黄先耀 指出 巡视 政治 监督 是对 中央 国家机关 党组织 履行 政治责任 和职责 使命 情况的 政治 体检 中央 巡视组 坚持以 习近平 新时代中国特色社会主义思想 为指导 深入贯彻 党的十九大 精神 坚守 政治巡视 定位 全面贯彻 巡视工作 方针 两个 维护 根本任务 围绕中心 服务大局 强化 政治 监督 对照 习近平总书记 重要讲话 指示 批示精神 对照 党章 党规党纪 对照 党的路线方针政策 党中央 决策部署 对照 被巡视单位 三定 规定和 承担 的职责 使命 查找 政治 偏差 重点 监督 检查落实 党的路线方针政策 党中央 决策部署 情况 落实 全面从严治党 战略部署 情况 落实 新时代 党的组织 路线 情况 落实 中央 巡视 审计 主题教育 整改情况 推动 中央 国家机关 带头 两个 维护 践行 三个 表率 建设 模范 机关 刘结 中央 第一 巡视组 中央 台办 巡视工作 充分体现 出以 习近平同志为核心的党中央 中央台 办的 高度重视 深切 政治 关怀 是对 中央 台办 政治 检验 思想 淬炼 党性 锤炼 对于我们 学习贯彻 习近平 新时代中国特色社会主义思想 党的十九大 精神 贯彻落实 党中央 决策部署 推动 中央 台办 各项工作 重要意义 中央 台办 要进一步 强化 政治责任 政治 担当 配合好 中央 巡视工作 两个 维护 实际行动 确保 党中央 对我 办的 巡视工作 高标准 落实 要以 刀刃 向内的 自我 革命精神 真刀真枪 解决问题 推进 中央 台办 全面从严治党 向纵深发展 接受 中央 巡视 进一步提升 中央 台办 党的建设 对台工作 水平 奋力 开拓 新时代 对台 工作新局面 中央 巡视组 将在 中央台 办工作 个月 巡视 期间 设 值班电话 010 58580930 邮政信箱 北京市东城区 A00602 号信箱 巡视组 受理 电话的 时间为 00 18 00 巡视组 受理 信访 时间 截止到 2019 年 11 月 20 日 国庆节 放假期间 接收 来信 暂停 受理 来电 来访 巡视工作 条例 中央 巡视组 受理 中央 台办 领导班子及其成员 下一级 党组织 领导班子主要负责人 重要岗位 领导干部 问题的 来信来电 来访 重点 是关于 违反 政治纪律 组织纪律 廉洁纪律 群众纪律 工作纪律 生活纪律 等方面的 举报 不属于 巡视 受理范围 信访 按规定 中央 台办 有关部门 认真处理,中央 巡视组 巡视 巡视工作 台办 国家机关 黄先耀 对照 政治 受理 第一 两个 党中央 政治责任 监督 全面从严治党 工作动员会 信访 00 维护 使命 强化 落实 中央台 办的 决策部署 党的路线方针政策 中央统战部 向纵深发展 情况
国台办就中国与所罗门群岛建立外交关系作出表态,2019,新华社北京9月23日电 国台办发言人马晓光23日就中国与所罗门群岛建立外交关系应询表示，中所建交是所罗门群岛政府和人民作出的正确决定。坚持一个中国原则，是国际关系准则和国际社会的普遍共识。179个国家顺应时代潮流，与我们建立正式外交关系，这一历史趋势还会继续发展。,170,170,新华社 北京 月 23 日电   国台办 发言人 马晓光 23 日 就中国 所罗门群岛 建立 外交关系 应询 中所 建交 所罗门群岛 政府和 作出的 正确决定 一个中国原则 国际关系准则 和国际 社会的 共识 179 个国家 顺应时代 潮流 与我们 建立 正式 外交关系 这一 历史 趋势 还会 继续发展,所罗门群岛 外交关系 23 建立 就中国 179 中所 继续发展 和国际 社会的 个国家 正确决定 与我们 趋势 顺应时代 国际关系准则 政府和 还会 建交 正式 作出的 潮流 共识 这一 历史 一个中国原则 北京 马晓光 新华社 日电
国台办就基里巴斯决定与台当局“断交”作出表态,2019,新华社北京9月20日电 国台办发言人马晓光20日就基里巴斯政府决定同台当局断绝所谓“外交关系”并同中国恢复外交关系应询表示，世界上只有一个中国，台湾是中国神圣领土的一部分。这是从未、也不可改变的基本事实，也是国际社会普遍共识。基里巴斯政府和人民顺应历史大势，作出加入全世界178个与中国建立正式外交关系国家行列的正确决定，我们表示高度赞赏。民进党当局对基里巴斯政府的种种无端指责，与他们过去对基里巴斯讲过的话自相矛盾，更是对基里巴斯国家及人民极不尊重的表现。,171,171,新华社 北京 月 20 日电   国台办 发言人 马晓光 20 日就 基里巴斯 政府 台当局 断绝 外交关系 并同 中国 恢复 外交关系 应询 世界上 只有一个 中国 台湾 是中国 神圣 领土 的一部分 这是 也不 可改变的 基本事实 国际社会 共识 基里巴斯 政府和 顺应 历史 大势 作出 全世界 178 与中国 建立 正式 外交关系 国家 行列 的正确 高度 赞赏 民进党 当局 基里巴斯 政府的 种种 无端指责 与他们 基里巴斯 讲过的话 自相矛盾 更是 基里巴斯 国家 不尊重 的表现 马晓光 指出 民进党 当局 惯用 做法 编织 谎言 以此 转移视线 欺骗 台湾同胞 这样做 今后也 还会 这样做 两岸同胞 早已 看得 清清楚楚 只有坚持 一个中国原则 两岸关系 才能改 善和发展 台湾同胞 才能获得 更好的 民生 福祉 更大的 发展空间 更加安全 更有 尊严 马晓光 说 国际社会 坚定 奉行 一个中国原则 民进党 当局 污蔑 抹黑 撼动 国际社会 一个中国 的大势 绝不可能 得逞,基里巴斯 外交关系 国际社会 这样做 当局 民进党 不尊重 才能改 才能获得 讲过的话 善和发展 行列 今后也 可改变的 自相矛盾 国家 中国 马晓光 20 以此 政府的 的正确 178 的表现 谎言 撼动 清清楚楚 无端指责 与他们 也不
国台办：事实一再证明，坚持一中原则是人心所向、大势所趋、势不可挡,2019,新华社北京9月17日电 国台办发言人马晓光17日就所罗门群岛政府决定同台当局断绝所谓“外交关系”并同中国建交表示，外交部发言人已就此发表了谈话。所罗门群岛根据自己国家和人民的利益作出正确决定，我们表示高度赞赏。事实一再证明，坚持一个中国原则是人心所向、大势所趋、势不可挡。,219,219,新华社 北京 月 17 日电   国台办 发言人 马晓光 17 日就 所罗门群岛 政府 台当局 断绝 外交关系 并同 中国 建交 外交部发言人 发表了 谈话 所罗门群岛 根据自己 国家和 人民的利益 作出 正确决定 高度 赞赏 事实 一再 证明 一个中国原则 人心所向 大势所趋 势不可挡 马晓光 指出 我们要 强调的是 世界上 只有一个 中国 台湾 是中国 神圣 领土 的一部分 这是一个 基本事实 国际社会 共识 民进党 当局 妄称 金钱 外交 政治 打压 完全是 自欺欺人的谎言 目的是 转移视线 在国际上 离间 生事 更是 不自量力 现在还是 将来 我们都 绝不可能 一个中国原则 做 交易 国际视野 常识 的人都 这一点 马晓光 九二共识 政治 基础 两岸关系 和平 发展成果 遭到破坏 民进党 当局 难辞其咎 维护 台湾同胞 的利益 福祉 维护 两岸关系 和平发展 回到 九二共识 政治 基础 才是 唯一 正确的 选择,所罗门群岛 政治 17 常识 现在还是 的人都 自欺欺人的谎言 难辞其咎 中国 马晓光 交易 国际视野 外交部发言人 金钱 目的是 唯一 将来 妄称 这一点 绝不可能 离间 转移视线 生事 并同 基本事实 遭到破坏 这是一个 谈话 不自量力 基础
国台办：民进党当局制造“绿色恐怖” 必须悬崖勒马,2019,在9月11日国台办例行新闻发布会上，有记者提问，台立法机构将推动进行所谓“中共代理人修法”，以所谓危害安全为名，严格限制台湾个人和机构为大陆宣传、发表有关声明、参加大陆举办的会议等。请问对此有何评论？,374,374,月 11 日 国台办 例行 新闻发布会上 记者 提问 台 立法机构 推动 中共 代理人 修法 危害 为名 严格限制 台湾 个人和 机构 大陆 宣传 发表 声明 参加 大陆 举办的 会议 请问 对此 有何 评论 国台办 发言人 马晓光 应询 一段时间以来 民进党 当局 台独 势力 一党 一己之私 煽动 两岸 对抗 制造 两岸 敌意 不遗余力 打击 持 立场 党派 团体 人士 莫须有罪 名 恐吓 惩罚 参与 两岸 交流的 台湾 民众 钳制 批评 舆论 制造 绿色恐怖 寒蝉 效应 引起了 岛内 舆论 的强烈 质疑 反对 马晓光 他们不 思 反省 错估 形势 变本加厉 修改 有关规定 进一步 暴露了 台独 本质 注意到 岛内 舆论 称之为 新 戒严法 一针见血 地点 出了问题 要害 任由 图谋 得逞 两岸关系 将会 倒退 回台湾 戒严 时代 台海局势 重陷 紧张 动荡 台湾 民众的 基本权利 将被 剥夺 生活在 动辄得咎 的恐惧 之中 是谁在 严重威胁 台湾 民众的 自由民主 生活方式 答案 一目了然 马晓光 指出 玩火者必自焚 正告 民进党 当局 悬崖勒马,舆论 民众的 制造 出了问题 寒蝉 任由 基本权利 将被 戒严法 地点 错估 动辄得咎 不遗余力 称之为 自由民主 的恐惧 要害 玩火者必自焚 回台湾 代理人 批评 一针见血 反省 戒严 他们不 是谁在 严格限制 钳制 重陷 为名
国台办：正告民进党当局停止插手香港事务,2019,在9月11日国台办例行新闻发布会上，有记者提问，针对香港近期局势，蔡英文和民进党当局不断插手，不仅攻击大陆，诋毁“一国两制”，更公然邀请乱港头目访台，为暴力激进分子提供庇护。请问有何评论？,365,365,月 11 日 国台办 例行 新闻发布会上 记者 提问 香港 近期 局势 蔡英文 民进党 当局 插手 攻击 大陆 诋毁 一国两制 邀请 乱港 头目 访台 暴力 激进分子 提供 庇护 请问 有何 评论 国台办 发言人 马晓光 应询 指出 民进党 当局 近期 香港 事态 中 扮演了 不光彩 角色 煽风点火 推波助澜 港独 势力 相勾结 搞乱 香港 破坏 一国两制 借机攻击 诬蔑 大陆 煽动 岛内 民粹 制造 反中 恐中 的氛围 捞取 选举 利益 近日 更置 台湾 民众的 安全和 福祉 不顾 邀请 港独 分子 访台 暴力 激进分子 提供 庇护 台湾 避罪 天堂 祸 台乱 台 打开大门 马晓光 指出 正告 民进党 当局 缩回 伸向 香港的 黑手 停止 插手 香港 事务 停止 纵容 庇护 暴力 激进分子 停止 破坏 两岸关系 的行为 新华社 北京 月 19 日电 记者 查 文晔 民进党 发表声明 称 蔡英文 相关单位 下令 将用 人道救援 方式 给予 香港 居民 赴台 个案 协助 国台办 发言人 马晓光 19 日应 询 正告 民进党 当局 停止 破坏 香港特区 法治 停止 插手 香港 事务 不得以任何方式 纵容 违法犯罪分子 马晓光 指出 民进党 当局 罔顾 事实 颠倒黑白 香港 暴力 激进分子 掩盖 罪行 助长 祸害 香港的 嚣张气焰 声称 为其提供 庇护 台湾 避罪 天堂 这将 置 台湾 民众 安全与 福祉 何地 任何人都 无权 凌驾于 法律之上,香港 庇护 暴力 激进分子 停止 插手 民进党 避罪 天堂 港独 当局 香港的 访台 邀请 正告 破坏 事务 19 马晓光 纵容 蔡英文 近期 一国两制 指出 缩回 更置 恐中 乱港 人道救援 无权
国台办：新中国成立70周年庆祝活动将邀请港澳台同胞代表共襄盛举,2019,在9月11日国台办例行新闻发布会上，有记者提问，请问将有哪些台湾嘉宾应邀出席国庆70周年庆祝活动？陆委会日前呼吁台湾民众不要赴大陆参加国庆相关活动，并称如果公、军职人员赴大陆有所谓的“不当”行为，将予以处罚。请问有何评论？,352,352,月 11 日 国台办 例行 新闻发布会上 记者 提问 请问 有哪些 台湾 嘉宾 应邀出席 国庆 70 周年 庆祝活动 陆委会 日前 呼吁 台湾 民众 赴 大陆 参加 国庆 相关 活动 并称 公 军职人员 赴 大陆 所谓的 不当 予以处罚 请问 有何 评论 国台办 发言人 马晓光 应询 今年是 新中国成立 70 周年 我们将 举办 一系列 庆祝活动 邀请 港澳台同胞 海外侨胞 代表 共襄盛举 台湾同胞 中华民族的 一分子 中华民族 走向 伟大复兴 的进程 中 定然 缺席 民进党 当局 打压 两岸 交流活动 阻挡不了 两岸同胞 携手同心 共圆 中国梦 的历史 大势,国庆 庆祝活动 70 周年 不当 共襄盛举 军职人员 予以处罚 一分子 并称 海外侨胞 应邀出席 定然 有哪些 港澳台同胞 新中国成立 呼吁 所谓的 邀请 请问 缺席 的进程 阻挡不了 走向 交流活动 打压 伟大复兴 携手同心 中华民族的 今年是
“九二共识”的由来,2016,1992年，海协会与台湾海基会受权就在两岸事务性商谈中表述坚持一个中国原则事宜进行协商。经过当年10月香港会谈及其后一系列函电往来，达成了各自以口头方式表述“海峡两岸均坚持一个中国原则”的共识，后来被概括为“九二共识”。其核心意涵是大陆和台湾同属一个中国，两岸不是国与国关系，从而明确界定了两岸关系的根本性质。,4,4,1992 年 海协会 台湾海基会 受权 就在 两岸 事务性 商谈 中 表述 一个中国原则 事宜 协商 当年 10 月 香港 会谈 一系列 函电 往来 达成了 口头方式 表述 海峡两岸 一个中国原则 的共识 后来被 概括为 九二共识 核心 意涵 大陆 台湾 同属 一个中国 两岸 国与国 关系 明确界定 两岸关系 的根本 性质 1992 年 10 月 28 日至 30 日 两会 在香港 工作性 商谈 商谈 中 海协会 代表 提出 表述 一个中国原则 的方案 一种 方案 表述为 海峡两岸 共同努力 谋求 国家统一 的过程中 双方都 一个中国 的原则 两岸 公证书 或其他 商谈 事务 妥善解决 台湾海基会 代表 拿出 表述 方案 第八种 表述 方案 是在 参考 海协会 前述 表述 方案 的基础上 提出的 海峡两岸 谋求 国家统一 的过程中 双方虽 一个中国 原则 但对 中国的 涵义 认知 各有不同 惟 两岸 民间 交流 日益频繁 为保障 两岸 人民权益 文书 查证 应 妥善解决 海基会 代表 称 此案 台 方的 底案 建议 口头 声明 方式 各自表述 香港 商谈 结束后 11 月 日 海基会 代表 发表 书面声明 事务性 商谈 中 一个中国原则 表述 建议在 可以接受 的范围内 口头方式 立场 海协会 研究了 海基会 第八种 表述 方案 这个方案 表明了 台湾 谋求 统一 一个中国原则 的态度 海基会 提出 对一个 中国的 涵义 认知 各有不同 但没有 具体论述 台湾 方面的 看法 可以考虑 海基会 口头方式 表达 一个中国原则 的态度 提出 希望 海基会 确认 这是台湾 方面的 正式 意见 11 月 日 海基会 发布 新闻稿 致函 海协会 征得 台湾 有关方面 同意 口头 声明 方式 表达 同日 海协会 副秘书长 就此事 海基会 秘书长 通电话 时 两会 工作性 商谈 海峡两岸 事务性 商谈 中 表述 一个中国原则 问题上 取得了 进展 贵会 建议采用 贵我 两会 口头 声明 的方式 表述 一个中国原则 经研究后 尊重 并接受 贵会 的建议 口头 表述 具体内容 另行协商 11 月 16 日 海协会 致函 海基会 指出 海基会 在香港 商谈 中就 表述 一个中国原则 的态度 提出了 表述 内容 明确了 海峡两岸 一个中国 的原则 重申 同意 口头 表述 的方式 海峡两岸 一个中国 原则 的态度 并提出 海协会 口头 表述 的意见 海峡两岸 都坚持 一个中国原则 努力 谋求 国家统一 但在 海峡两岸 事务性 商谈 中 不涉及 中国的 涵义 本此 精神 两岸 公证书 或其他 商谈 事务 妥善解决 该函 附件 的方式 海基会 在香港 提出的 第八种 表述 方案 附在 函后 接受 的共识 内容 12 月 日 海基会 回函 对此 未 任何异议 至此 都认为 协商 达成了 共识 这一 共识 被称为 九二共识 九二共识 口头方式 表述 海峡两岸 一个中国原则 的共识 达成共识 的方式 口头 表述 共识 的内容 两段 协商 相互认可 的具体 文字 核心是 一个中国原则 共识 中 两会 表明了 谋求 国家统一 海峡两岸 一个中国原则 基本态度 对于一个 中国的政治 含义 台湾海基会 认知 各有不同 海协会 事务性 商谈 中不 涉及 作了 求同存异 的处理 两岸 之间 固有 矛盾 难以解决 历史条件下 九二共识 达成 体现了 两岸 搁置争议 求同存异 政治智慧 确立了 两岸 商谈的 政治 基础 两会 协商 并取得 成果 提供了 前提,表述 海基会 商谈 口头 海协会 一个中国原则 事务性 海峡两岸 方案 两会 谋求 口头方式 妥善解决 第八种 的方式 声明 的态度 涵义 各有不同 在香港 台湾海基会 一个中国 国家统一 协商 共识 的共识 两岸 中国的 公证书 贵会
国台办：各地各部门持续落实“31条措施”不断取得新成效,2019,在9月11日国台办例行新闻发布会上，有记者提问，最近一段时间以来，大陆各地各部门在“31条措施”推进落实方面又取得了哪些新进展？还会进一步推出促进两岸经济文化交流合作措施吗？,272,272,月 11 日 国台办 例行 新闻发布会上 记者 提问 一段时间以来 大陆 各部门在 31 条 措施 推进 落实 取得了 新进展 还会 进一步 推出 促进两岸 经济文化 交流合作 措施 国台办 发言人 马晓光 应询 近期 各部门 持续 落实 31 条 措施 不断取得 新成效 迄今已有 包括 28 省区市 在内的 99 个地方 出台 具体实施 意见 吉林省 发布 36 条 实施办法 四川省成都市 发布 54 条 实施意见 北京 等地 还公布了 实施细则 各项措施 申报 条件 办理程序 责任单位 联系电话 逐一 作出 详细说明 台湾同胞 享受 相关措施 提供更多 便利 马晓光 指出 两岸 征信 合作 福建 品尚 征信 有限公司 台湾 中华 征信所 签署 战略合作协议 进一步推进 两岸 民间 征信 融合 促进两岸 学术界 交流 互鉴 月 11 日 南京大学 中国 社会科学研究 评价中心 公告 15 个学科 30 台湾 人文社科 类 学术期刊 纳入 中文 社会科学引文索引 数据库 来源 期刊目录 这将 在大陆 工作 台湾同胞 学术 成果 纳入 工作 评价体系 创造 有利条件 促进两岸 文化艺术交流 据初步统计 国家 艺术基金 已经收到 12 个与 台湾地区 机构 单位 开展合作 项目申请 另有 19 位 台湾的 艺术家 申报了 青年 艺术创作 人才 项目 月 19 日 中华文化联谊会 海峡两岸 设计公司 多方 举办的 中国印象 中国 世界遗产 文创 设计产品 展 首尔 中国 文化中心 开幕 此次展览 台湾 团队 主创 策展 汇集了 海峡两岸 艺术家 设计制作 陶瓷茶具 文具 居家装饰 120 多组 中国 非遗 文创 产品 体现了 海峡两岸 传承 和弘扬 中华文化 丰硕成果 便利 台胞 居住 生活方面 北京市台办 启动 面向 在京 台胞 公共租赁住房 专项 配租 工作 首批 共筹集 40 套房 源 马晓光 将继续 会同 有关部门 和地方 持续 做好 31 条 措施 落实工作 及时协调 解决 台胞 台企 普遍关心 的问题 台胞 台企 在大陆 发展 提供更多 便利 创造 更好 条件,征信 中国 艺术家 措施 便利 工作 文创 纳入 台胞 19 海峡两岸 31 促进两岸 发布 设计制作 设计产品 设计公司 个与 套房 多组 四川省成都市 南京大学 个学科 新成效 办理程序 人文社科 数据库 中国印象 社会科学引文索引 社会科学研究
国台办：高度赞赏新党一直主张两岸和平统一，坚定支持一个中国、反对“台独”,2019,在9月11日国台办例行新闻发布会上，有记者提问，新党日前在党庆活动中公布了该党的“一国两制台湾方案”。请问对此有何评论？,450,450,月 11 日 国台办 例行 新闻发布会上 记者 提问 新党 日前 党庆 活动中 公布了 该党 一国两制 台湾 方案 请问 对此 有何 评论 国台办 发言人 马晓光 应询 新党 成立 26 年来 两岸和平 统一 坚定 支持一个 中国 反对 台独 对此 高度 赞赏 愿与 包括 新党 在内的 一个中国原则 反对 台独 台湾 各党派 团体 人士 推进祖国和平统一进程 有关问题 对话 沟通,新党 支持一个 该党 党庆 活动中 有关问题 公布了 反对 各党派 对此 愿与 方案 沟通 赞赏 成立 台独 高度 年来 26 一国两制 对话 统一 两岸和平 在内的 国台办 团体 人士 中国 坚定 11
国台办：大陆经济不断发展将给台企台胞带来更大发展空间,2019,在9月11日国台办例行新闻发布会上，有记者提问，台经济部门负责人称，中美经贸摩擦对台直接影响有限，今年回流台湾的投资额将超过8000亿新台币。请问对此有何评论？,318,318,月 11 日 国台办 例行 新闻发布会上 记者 提问 台 经济 部门负责人 称 中美 经贸 摩擦 对台 直接影响 有限 回流 台湾的 投资额 将超过 8000 亿 新台币 请问 对此 有何 评论 国台办 发言人 马晓光 应询 台湾同胞 对经济 民生 生活的 切身感受 相比 民进党 当局 公布的 回流 数字 大家会 相信吗 马晓光 指出 台企 在大陆 实现了 很好的 发展 也为 岛内 同胞 福祉 做出了 重要贡献 台商 台企 在大陆 经营 总体 稳定 投资 持续增加 商务部 统计 月 大陆 批准 台商投资 含经 第三地 项目 3078 同比增长 21.3% 实际使用 台资 12.2 亿美元 同比增长 49.1% 马晓光 说 今年上半年 复杂的 世界经济 环境下 大陆 GDP 同比增长 6.3% 经济运行 总体 平稳 稳中有进 继续保持 长期向好 基本面 大陆 拥有 完整的 产业 体系 完备的 基础设施 丰富的 金融资本 强有力的 产业链 供应链 200 多种 工业品 产量 排名 世界第一 有望成为 世界 最大的 消费品零售市场 随着大陆 经济规模 持续增长 经济结构 的不断 优化 新需求 的不断 迸发 我们相信 这将 会给 台企 台胞 带来 更大的 发展空间,同比增长 回流 的不断 总体 台企 3078 含经 有限 相信吗 持续增加 直接影响 大家会 将超过 完整的 经济结构 摩擦 很好的 马晓光 切身感受 世界第一 产量 金融资本 相比 公布的 新台币 对经济 第三地 排名 完备的 环境下
国台办：民进党当局推出数典忘祖“新课纲”必遭遏制和打击,2019,在9月11日国台办例行新闻发布会上，有记者提问，随着台湾高中开学，根据民进党当局教育部门“新课纲”编写的历史教科书正式投入使用。岛内有舆论认为，这一“新课纲”处处“去中国化”，是在教育领域搞“台独”的体现。请问有何评论？,390,390,月 11 日 国台办 例行 新闻发布会上 记者 提问 台湾 高中 开学 民进党 当局 教育部门 新课 纲 编写的 历史教科书 正式 投入使用 岛内 有舆论认为 这一 新课 纲 去中国化 是在 教育领域 搞 台独 的体现 请问 有何 评论 国台办 发言人 马晓光 应询 民进党 当局 上台 不断推进 形形色色 台独 活动 推出了 充斥 去中国化 台独 内容的 新课 纲 荼毒 台湾 年轻一代 破坏 两岸关系 加剧 两岸 对抗 马晓光 指出 两岸 同属 一个中国 两岸同胞 同属 中华民族 谁也不能 剥夺 台湾同胞 做 中华儿女 的权利 去中国化 行径 都无法 割裂 两岸 的历史 连结 无法改变 台湾 是中国 一部分 的事实 民进党 当局 倒行逆施 数典忘祖 台湾 社会的 反对 两岸同胞 强有力的 遏制 打击,新课 去中国化 当局 民进党 投入使用 历史教科书 开学 编写的 谁也不能 内容的 都无法 的体现 教育领域 数典忘祖 荼毒 台独 教育部门 打击 高中 加剧 充斥 同属 台湾 年轻一代 强有力的 的权利 剥夺 社会的 无法改变 不断推进
国台办：民进党当局严重损害台湾青年切身利益不得人心,2019,新华社北京9月3日电（记者石龙洪）针对台湾媒体报道陆委会日前初步判定台有关团体参与两岸青年“金融服务交流”活动违法，国台办发言人马晓光3日应询指出，随着大陆经济社会发展，越来越多台湾青年希望到大陆追梦、筑梦、圆梦。为帮助台湾青年实现人生梦想，大陆各个方面都在积极想办法，为台湾青年来大陆实习就业、创业创新创造更好条件，提供更多便利，这是在为台湾青年办好事、做实事。,369,369,新华社 北京 月 日电 记者 石龙 洪 台湾 媒体报道 陆委会 日前 初步 判定 台 团体 参与 两岸 青年 金融服务 交流 活动 违法 国台办 发言人 马晓光 日应 询 指出 随着大陆 经济社会发展 越来越多 台湾青年 希望到 大陆 追梦 筑梦 圆梦 台湾青年 人生 梦想 大陆 各个方面 都在 积极想办法 台湾青年 大陆 实习 就业 创业创新 创造 更好 条件 提供更多 便利 这是 在为 台湾青年 办好事 做实事 马晓光 指出 民进党 当局 编造 理由 从中作梗 设置障碍 威胁恫吓 制造 绿色恐怖 损害 台湾青年 切身利益 这种做法 不得人心 注定 得逞,台湾青年 判定 希望到 威胁恫吓 积极想办法 从中作梗 媒体报道 绿色恐怖 各个方面 编造 违法 随着大陆 初步 在为 理由 这种做法 越来越多 做实事 创业创新 金融服务 设置障碍 石龙 都在 人生 指出 梦想 大陆 不得人心 经济社会发展 办好事
